(  65,                    2,         1.0000000000)
(  66,                    2,         1.0000000000)
(  67,                    1,         0.0000000000)
(  68,                    0,                 -inf)
(  69,                    0,                 -inf)
(  70,                    0,                 -inf)
(  71,                    0,                 -inf)
(  72,                    0,                 -inf)
(  73,                    0,                 -inf)
(  74,                    0,                 -inf)
(  75,                    0,                 -inf)
(  76,                    0,                 -inf)
(  77,                    1,         0.0000000000)
(  78,                    1,         0.0000000000)
(  79,                    1,         0.0000000000)
(  80,                    0,                 -inf)
(  81,                    1,         0.0000000000)
(  82,                    0,                 -inf)
(  83,                    0,                 -inf)
(  84,                    0,                 -inf)
(  85,                    1,         0.0000000000)
(  86,                    1,         0.0000000000)
(  87,                    2,         1.0000000000)
(  88,                    0,                 -inf)
(  89,                    1,         0.0000000000)
(  90,                    1,         0.0000000000)
(  91,                    2,         1.0000000000)
(  92,                    0,                 -inf)
(  93,                    1,         0.0000000000)
(  94,                    1,         0.0000000000)
(  95,                    1,         0.0000000000)
(  96,                    0,                 -inf)
(  97,                    1,         0.0000000000)
(  98,                    1,         0.0000000000)
(  99,                    1,         0.0000000000)
( 100,                    0,                 -inf)
( 101,                    0,                 -inf)
( 102,                    1,         0.0000000000)
( 103,                    1,         0.0000000000)
( 104,                    2,         1.0000000000)
( 105,                    0,                 -inf)
( 106,                    1,         0.0000000000)
( 107,                    0,                 -inf)
( 108,                    1,         0.0000000000)
( 109,                    0,                 -inf)
( 110,                    1,         0.0000000000)
( 111,                    2,         1.0000000000)
( 112,                    0,                 -inf)
( 113,                    0,                 -inf)
( 114,                    0,                 -inf)
( 115,                    1,         0.0000000000)
( 116,                    0,                 -inf)
( 117,                    0,                 -inf)
( 118,                    0,                 -inf)
( 119,                    2,         1.0000000000)
( 120,                    0,                 -inf)
( 121,                    2,         1.0000000000)
( 122,                    0,                 -inf)
( 123,                    0,                 -inf)
( 124,                    0,                 -inf)
( 125,                    0,                 -inf)
( 126,                    0,                 -inf)
( 127,                    0,                 -inf)
( 128,                    0,                 -inf)
( 129,                    0,                 -inf)
( 130,                    0,                 -inf)
( 131,                    0,                 -inf)
( 132,                    1,         0.0000000000)
( 133,                    1,         0.0000000000)
( 134,                    0,                 -inf)
( 135,                    1,         0.0000000000)
( 136,                    0,                 -inf)
( 137,                    0,                 -inf)
( 138,                    1,         0.0000000000)
( 139,                    1,         0.0000000000)
( 140,                    0,                 -inf)
( 141,                    0,                 -inf)
( 142,                    0,                 -inf)
( 143,                    1,         0.0000000000)
( 144,                    0,                 -inf)
( 145,                    1,         0.0000000000)
( 146,                    1,         0.0000000000)
( 147,                    0,                 -inf)
( 148,                    0,                 -inf)
( 149,                    0,                 -inf)
( 150,                    0,                 -inf)
( 151,                    0,                 -inf)
( 152,                    1,         0.0000000000)
( 153,                    0,                 -inf)
( 154,                    0,                 -inf)
( 155,                    0,                 -inf)
( 156,                    0,                 -inf)
( 157,                    0,                 -inf)
( 158,                    0,                 -inf)
( 159,                    0,                 -inf)
( 160,                    1,         0.0000000000)
( 161,                    1,         0.0000000000)
( 162,                    0,                 -inf)
( 163,                    0,                 -inf)
( 164,                    0,                 -inf)
( 165,                    0,                 -inf)
( 166,                    0,                 -inf)
( 167,                    2,         1.0000000000)
( 168,                    3,         1.5849625007)
( 169,                    1,         0.0000000000)
( 170,                    1,         0.0000000000)
( 171,                    1,         0.0000000000)
( 172,                    0,                 -inf)
( 173,                    1,         0.0000000000)
( 174,                    0,                 -inf)
( 175,                    0,                 -inf)
( 176,                    1,         0.0000000000)
( 177,                    2,         1.0000000000)
( 178,                    1,         0.0000000000)
( 179,                    0,                 -inf)
( 180,                    1,         0.0000000000)
( 181,                    0,                 -inf)
( 182,                    1,         0.0000000000)
( 183,                    0,                 -inf)
( 184,                    0,                 -inf)
( 185,                    1,         0.0000000000)
( 186,                    0,                 -inf)
( 187,                    2,         1.0000000000)
( 188,                    0,                 -inf)
( 189,                    0,                 -inf)
( 190,                    0,                 -inf)
( 191,                    2,         1.0000000000)
( 192,                    0,                 -inf)
( 193,                    0,                 -inf)
( 194,                    0,                 -inf)
( 195,                    0,                 -inf)
( 196,                    1,         0.0000000000)
( 197,                    1,         0.0000000000)
( 198,                    1,         0.0000000000)
( 199,                    1,         0.0000000000)
( 200,                    1,         0.0000000000)
( 201,                    0,                 -inf)
( 202,                    1,         0.0000000000)
( 203,                    1,         0.0000000000)
( 204,                    0,                 -inf)
( 205,                    1,         0.0000000000)
( 206,                    4,         2.0000000000)
( 207,                    0,                 -inf)
( 208,                    0,                 -inf)
( 209,                    0,                 -inf)
( 210,                    0,                 -inf)
( 211,                    0,                 -inf)
( 212,                    0,                 -inf)
( 213,                    1,         0.0000000000)
( 214,                    0,                 -inf)
( 215,                    1,         0.0000000000)
( 216,                    0,                 -inf)
( 217,                    0,                 -inf)
( 218,                    0,                 -inf)
( 219,                    0,                 -inf)
( 220,                    0,                 -inf)
( 221,                    0,                 -inf)
( 222,                    0,                 -inf)
( 223,                    0,                 -inf)
( 224,                    0,                 -inf)
( 225,                    1,         0.0000000000)
( 226,                    0,                 -inf)
( 227,                    1,         0.0000000000)
( 228,                    1,         0.0000000000)
( 229,                    0,                 -inf)
( 230,                    0,                 -inf)
( 231,                    0,                 -inf)
( 232,                    0,                 -inf)
( 233,                    0,                 -inf)
( 234,                    0,                 -inf)
( 235,                    0,                 -inf)
( 236,                    0,                 -inf)
( 237,                    3,         1.5849625007)
( 238,                    0,                 -inf)
( 239,                    0,                 -inf)
( 240,                    0,                 -inf)
( 241,                    2,         1.0000000000)
( 242,                    0,                 -inf)
( 243,                    0,                 -inf)
( 244,                    0,                 -inf)
( 245,                    1,         0.0000000000)
( 246,                    0,                 -inf)
( 247,                    1,         0.0000000000)
( 248,                    0,                 -inf)
( 249,                    0,                 -inf)
( 250,                    0,                 -inf)
( 251,                    1,         0.0000000000)
( 252,                    0,                 -inf)
( 253,                    1,         0.0000000000)
( 254,                    1,         0.0000000000)
( 255,                    2,         1.0000000000)
==================================================================
# Function call (real) = 16825418
# Function call (if without collision) = 16777216

Takes time: 0.0307441833 mins.

