( 109,                    1,         0.0000000000)
( 110,                    1,         0.0000000000)
( 111,                    1,         0.0000000000)
( 112,                    0,                 -inf)
( 113,                    1,         0.0000000000)
( 114,                    2,         1.0000000000)
( 115,                    1,         0.0000000000)
( 116,                    1,         0.0000000000)
( 117,                    1,         0.0000000000)
( 118,                    0,                 -inf)
( 119,                    0,                 -inf)
( 120,                    1,         0.0000000000)
( 121,                    0,                 -inf)
( 122,                    1,         0.0000000000)
( 123,                    0,                 -inf)
( 124,                    0,                 -inf)
( 125,                    1,         0.0000000000)
( 126,                    0,                 -inf)
( 127,                    0,                 -inf)
( 128,                    1,         0.0000000000)
( 129,                    0,                 -inf)
( 130,                    0,                 -inf)
( 131,                    0,                 -inf)
( 132,                    0,                 -inf)
( 133,                    2,         1.0000000000)
( 134,                    1,         0.0000000000)
( 135,                    2,         1.0000000000)
( 136,                    0,                 -inf)
( 137,                    0,                 -inf)
( 138,                    1,         0.0000000000)
( 139,                    0,                 -inf)
( 140,                    0,                 -inf)
( 141,                    1,         0.0000000000)
( 142,                    0,                 -inf)
( 143,                    0,                 -inf)
( 144,                    0,                 -inf)
( 145,                    0,                 -inf)
( 146,                    0,                 -inf)
( 147,                    0,                 -inf)
( 148,                    0,                 -inf)
( 149,                    0,                 -inf)
( 150,                    2,         1.0000000000)
( 151,                    0,                 -inf)
( 152,                    2,         1.0000000000)
( 153,                    1,         0.0000000000)
( 154,                    0,                 -inf)
( 155,                    1,         0.0000000000)
( 156,                    0,                 -inf)
( 157,                    1,         0.0000000000)
( 158,                    0,                 -inf)
( 159,                    0,                 -inf)
( 160,                    0,                 -inf)
( 161,                    0,                 -inf)
( 162,                    1,         0.0000000000)
( 163,                    1,         0.0000000000)
( 164,                    1,         0.0000000000)
( 165,                    0,                 -inf)
( 166,                    0,                 -inf)
( 167,                    0,                 -inf)
( 168,                    0,                 -inf)
( 169,                    0,                 -inf)
( 170,                    0,                 -inf)
( 171,                    0,                 -inf)
( 172,                    0,                 -inf)
( 173,                    0,                 -inf)
( 174,                    0,                 -inf)
( 175,                    0,                 -inf)
( 176,                    0,                 -inf)
( 177,                    0,                 -inf)
( 178,                    1,         0.0000000000)
( 179,                    0,                 -inf)
( 180,                    0,                 -inf)
( 181,                    0,                 -inf)
( 182,                    1,         0.0000000000)
( 183,                    1,         0.0000000000)
( 184,                    1,         0.0000000000)
( 185,                    1,         0.0000000000)
( 186,                    0,                 -inf)
( 187,                    0,                 -inf)
( 188,                    1,         0.0000000000)
( 189,                    0,                 -inf)
( 190,                    0,                 -inf)
( 191,                    0,                 -inf)
( 192,                    1,         0.0000000000)
( 193,                    0,                 -inf)
( 194,                    0,                 -inf)
( 195,                    0,                 -inf)
( 196,                    0,                 -inf)
( 197,                    2,         1.0000000000)
( 198,                    1,         0.0000000000)
( 199,                    0,                 -inf)
( 200,                    1,         0.0000000000)
( 201,                    0,                 -inf)
( 202,                    0,                 -inf)
( 203,                    1,         0.0000000000)
( 204,                    0,                 -inf)
( 205,                    1,         0.0000000000)
( 206,                    0,                 -inf)
( 207,                    0,                 -inf)
( 208,                    0,                 -inf)
( 209,                    1,         0.0000000000)
( 210,                    1,         0.0000000000)
( 211,                    0,                 -inf)
( 212,                    0,                 -inf)
( 213,                    0,                 -inf)
( 214,                    0,                 -inf)
( 215,                    0,                 -inf)
( 216,                    0,                 -inf)
( 217,                    0,                 -inf)
( 218,                    1,         0.0000000000)
( 219,                    0,                 -inf)
( 220,                    0,                 -inf)
( 221,                    1,         0.0000000000)
( 222,                    0,                 -inf)
( 223,                    0,                 -inf)
( 224,                    0,                 -inf)
( 225,                    0,                 -inf)
( 226,                    1,         0.0000000000)
( 227,                    1,         0.0000000000)
( 228,                    0,                 -inf)
( 229,                    1,         0.0000000000)
( 230,                    0,                 -inf)
( 231,                    1,         0.0000000000)
( 232,                    0,                 -inf)
( 233,                    0,                 -inf)
( 234,                    1,         0.0000000000)
( 235,                    1,         0.0000000000)
( 236,                    0,                 -inf)
( 237,                    0,                 -inf)
( 238,                    0,                 -inf)
( 239,                    1,         0.0000000000)
( 240,                    2,         1.0000000000)
( 241,                    0,                 -inf)
( 242,                    1,         0.0000000000)
( 243,                    1,         0.0000000000)
( 244,                    0,                 -inf)
( 245,                    1,         0.0000000000)
( 246,                    1,         0.0000000000)
( 247,                    0,                 -inf)
( 248,                    1,         0.0000000000)
( 249,                    1,         0.0000000000)
( 250,                    0,                 -inf)
( 251,                    0,                 -inf)
( 252,                    1,         0.0000000000)
( 253,                    0,                 -inf)
( 254,                    0,                 -inf)
( 255,                    0,                 -inf)
==================================================================
# Function call (real) = 8404906
# Function call (if without collision) = 8388608

Takes time: 0.0128545833 mins.

